,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,Not-For-Profit:_2014,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,SGPremiumPMM_2014,SGCostsPMM_2014,SGRTPMM_2014,SGLossAPMM_2014,SGLossBPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,Not-For-Profit:_2015,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,SGPremiumPMM_2015,SGCostsPMM_2015,SGRTPMM_2015,SGLossAPMM_2015,SGLossBPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,Not-For-Profit:,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15,SGPremiumPMM,SGCostsPMM,SGRTPMM,SGLossAPMM,SGLossBPMM
222,18029,Independent Health Benefits Corporation,NY,Yes,4211250.12,482984,170310123,145922817,352.6206313,302.1276419,8.719233184,50.49298942,59.2122226,Independent Health Benefits Corporation,NY,Yes,7032740.32,414772,154044661,131282240,371.3959983,316.5166405,16.95567763,54.87935782,71.83503544,Independent Health Benefits Corporation,NY,Yes,5830441.45,484065,175462291,172087730,362.4767149,355.5054177,12.04474905,6.971297243,19.0160463
350,48396,Anthem Health Plans of ME(Anthem BCBS),ME,No,2604015.24,283531,114568401.1,92383760.58,404.0771595,325.833015,9.184234669,78.24414445,87.42837912,Anthem Health Plans of ME(Anthem BCBS),ME,No,688516.26,210436,91756865.15,70156979.25,436.0321673,333.3886752,3.271855861,102.6434921,105.9153479,Anthem Health Plans of ME(Anthem BCBS),ME,No,1897677.07,197157,84065509.86,68665973.56,426.3886642,348.2806776,9.625207677,78.10798653,87.73319421
442,49316,"BCBSM, INC.",MN,Yes,11759377.1,1267529,506489479,414043798,399.5880796,326.6542998,9.277402805,72.93377982,82.21118262,"BCBSM, INC.",MN,Yes,15764245.94,1392389,514005661,432144452,369.1537789,310.3618687,11.32172542,58.79191016,70.11363559,BCBSMN INC,MN,Yes,18652345.56,1302566,524226594,473765564,402.4568383,363.7171276,14.31969325,38.73971069,53.05940395
330,95865,"Health Plan of Nevada, Inc.",NV,No,2092880.93,214966,64041418.78,46991477.53,297.9141761,218.599581,9.735869533,79.3145951,89.05046463,"Health Plan of Nevada, Inc.",NV,No,-166538.16,201550,63638138.66,44687307.48,315.7436798,221.7182212,-0.826287075,94.0254586,93.19917152,"Health Plan of Nevada, Inc.",NV,No,-2436180.93,208867,68321446.19,49493609.67,327.1050295,236.9623237,-11.6637905,90.14270574,78.47891524
37,75753,"Optimum Choice, Inc.",DC,No,186718.46,18132,8742977.64,5048615.38,482.184957,278.4367626,10.29773108,203.7481944,214.0459254,"Optimum Choice, Inc.",DC,No,-171150.38,12853,5761105.89,3172186.43,448.2304435,246.8051373,-13.31598693,201.4253062,188.1093192,"Optimum Choice, Inc.",DC,No,308133.57,10396,4641619.81,2893835.34,446.4813207,278.3604598,29.63962774,168.1208609,197.7604886
192,30613,Humana Insurance Company,MO,No,1697620.38,163714,55663287.32,45475726.59,340.003221,277.775429,10.36942705,62.22779194,72.59721899,Humana Insurance Company,MO,No,-3938829.87,182866,69308381.38,54373419.56,379.0118523,297.3402358,-21.53943254,81.67161648,60.13218395,Humana Insurance Company,MO,No,-6322781.87,180124,72673982.55,54724574.23,403.466404,303.8161168,-35.1023843,99.65028714,64.54790283
371,78124,"Excellus Health Plan, Inc.",NY,Yes,26430399.01,2348642,807568302.4,743531884.1,343.8447845,316.579489,11.25348138,27.26529556,38.51877694,"Excellus Health Plan, Inc.",NY,Yes,-2719871.69,2172610,836561217.6,728684914.8,385.0489584,335.3960972,-1.251891361,49.65286121,48.40096985,"Excellus Health Plan, Inc.",NY,Yes,-28032786.96,2345481,975248937.8,841225841.7,415.7991209,358.6581352,-11.95182863,57.14098562,45.189157
339,40308,Group Hospitalization and Medical Services Inc.,VA,Yes,3282304.3,290550,138299034.5,113888962.1,475.9904818,391.977154,11.2968656,84.01332783,95.31019343,Group Hospitalization and Medical Services Inc.,VA,Yes,9435152.4,220770,117325881.9,90720173.08,531.4394252,410.9261815,42.7374752,120.5132437,163.2507189,Group Hospitalization and Medical Services,VA,Yes,8480490.49,182113,102011025.2,75766175.9,560.1523516,416.0393596,46.567189,144.1129919,190.6801809
395,63411,"Blue Cross and Blue Shield of Georgia, Inc.",GA,No,1729140.2,149454,78578048.88,56116289.88,525.7674527,375.4753294,11.5697151,150.2921233,161.8618384,"Blue Cross and Blue Shield of Georgia, Inc.",GA,No,2862053.98,99385,56256497.3,38199878.97,566.0461569,384.3626198,28.79764532,181.6835371,210.4811824,"Blue Cross and Blue Shield of Georgia, Inc.",GA,No,2429075.84,45580,28307753.72,19117537.97,621.056466,419.4282135,53.29258096,201.6282525,254.9208335
298,79509,Humana Insurance Company,CO,No,139778.65,11126,5631207.625,4453911.512,506.1304714,400.3156132,12.56324375,105.8148583,118.378102,Humana Insurance Company,CO,No,-95294.25,14273,6523738.48,5376488.828,457.0684846,376.6894716,-6.67653962,80.37901296,73.70247334,Humana Insurance Company,CO,No,621087.18,7695,3726017.91,3892673.192,484.2128538,505.8704603,80.71308382,-21.6576065,59.05547732
317,25768,"Group Health Options, Inc.",WA,No,997685.2,79175,42206517,32877124,533.078838,415.2462772,12.60101295,117.8325608,130.4335737,"Group Health Options, Inc.",WA,No,734961.44,52334,27155876.82,21246378.51,518.8954947,405.9765833,14.04367027,112.9189114,126.9625817,"Group Health Options, Inc.",WA,No,-5031843.29,258240,91608725.6,80999106.11,354.7425867,313.6582486,-19.48514285,41.08433817,21.59919532
120,23620,UnitedHealthcare Insurance Company,MD,No,1556233.82,117747,53417284.63,33712330.83,453.6615339,286.3115904,13.21675983,167.3499435,180.5667034,United Healthcare Insurance Company,MD,No,1835041.07,162340,67297519.62,48769395.87,414.5467514,300.4151526,11.30369022,114.1315988,125.435289,UnitedHealthcare Insurance Company,MD,No,-1895792.87,184073,78776087.33,54942950.95,427.9611205,298.4845738,-10.29913605,129.4765467,119.1774106
392,23841,Aetna Life Insurance Company,FL,No,1330151.83,92602,41514458.89,39498590.22,448.3106077,426.5414378,14.36418036,21.76916989,36.13335025,Aetna Life Insurance Company,FL,No,1289962.56,112153,52325484.33,43380153.44,466.5544776,386.7944098,11.50181056,79.76006785,91.26187842,Aetna Life Insurance Company,FL,No,2505152.5,60960,32168939.93,23819947.74,527.7057075,390.7471742,41.09502133,136.9585333,178.0535546
209,89242,Optima Health Insurance Company,VA,No,2089955.19,141545,50880109,45685587,359.4624254,322.7636935,14.76530566,36.69873185,51.46403751,Optima Health Insurance Company,VA,No,1471462.99,47557,23724033,18016553.13,498.8547007,378.8412459,30.94103896,120.0134548,150.9544938,Optima Health,VA,No,1834465.38,30369,15165141,14367694,499.3625407,473.1039547,60.405854,26.25858606,86.66444005
78,24251,"Optimum Choice, Inc.",VA,No,514379.01,32934,13987741.97,10048895.99,424.7204096,305.1222442,15.61847969,119.5981654,135.2166451,"Optimum Choice, Inc.",VA,No,-358194.95,30869,13150610.88,8139309.89,426.0135048,263.672613,-11.60371084,162.3408918,150.737181,"Optimum Choice, Inc.",VA,No,-1774401.86,33210,13517820.14,8210332.43,407.0406546,247.2247043,-53.42974586,159.8159503,106.3862045
504,70552,"Independent Health Association, Inc",NY,Yes,287516.92,18361,7179711,5073036,391.0304994,276.2941016,15.65911007,114.7363978,130.3955079,"Independent Health Association, Inc.",NY,Yes,-574088.49,10715,3689592,2463349,344.3389641,229.8972469,-53.57802053,114.4417172,60.86369669,Independent Health Association,NY,Yes,-665338.12,14229,4255443,3130463,299.0683112,220.0058332,-46.75930283,79.06247804,32.30317521
322,83198,"Sierra Health and Life Ins Company, Inc.",NV,No,2637752.16,167244,52184398.98,36938874.57,312.0255374,220.8681601,15.77187917,91.15737731,106.9292565,"Sierra Health and Life Ins Company, Inc.",NV,No,72611.26,239448,79708172.84,54337215.06,332.8830178,226.9269948,0.303244379,105.9560229,106.2592673,"Sierra Health and Life Insurance Company, Inc.",NV,No,266851.71,288169,100019819.4,67882561.78,347.0873668,235.5651086,0.926025041,111.5222582,112.4482832
24,80049,UnitedHealthcare Insurance Company,AK,No,311482.27,19426,11241863.88,9947569.94,578.7019397,512.075051,16.03429785,66.62688871,82.66118655,United Healthcare Insurance Company,AK,No,-757521.8,15344,9001250.05,6963257.9,586.6299563,453.8098214,-49.36925182,132.8201349,83.45088308,UnitedHealthcare Insurance Company,AK,No,-803155.69,14475,9327417.83,9812845.57,644.3811972,677.9167924,-55.48571261,-33.53559516,-89.02130777
354,94084,GHMSI,MD,Yes,5641971.56,350560,182877022.7,139390539.1,521.6711054,397.6224872,16.09416807,124.0486182,140.1427863,GHMSI,MD,Yes,16049564.6,244332,138647494.3,108492145.8,567.4553243,444.035762,65.68752599,123.4195623,189.1070883,Group Hospitalization and Medical Services,MD,Yes,18607732.84,234935,130037695.7,103146709.5,553.5049937,439.0436057,79.20374929,114.461388,193.6651373
414,31609,Independence Blue Cross (QCC Ins. Co.),PA,No,13315931.52,808320,366018003,327471906.6,452.813246,405.126567,16.47358907,47.68667904,64.16026811,Independence Blue Cross (QCC Ins. Co.),PA,No,24985336.8,851405,415847717,351660218,488.42527,413.0351807,29.34600666,75.39008932,104.736096,Independence Blue Cross (QCC Ins Co.),PA,No,32747625.97,870165,453155877,355462240,520.7700574,408.4998133,37.63381194,112.2702441,149.9040561
500,71616,"HPHC Insurance Company, Inc",NH,No,1521697.59,90892,38087741,33481207.7,419.0439313,368.3625369,16.74182095,50.6813944,67.42321535,"HPHC Insurance Company, Inc.",NH,No,1875267.3,75757,35370894.42,30815390.36,466.8993548,406.7662442,24.75371649,60.1331106,84.88682709,"HPHC Insurance Company, Inc",NH,No,1864931.25,70518,33465188.2,31458875.69,474.5623557,446.1112863,26.44617332,28.45106937,54.89724269
276,78079,GHMSI,DC,Yes,8238082.97,491235,236772035,194179267.1,481.9934146,395.2879316,16.77014661,86.70548292,103.4756295,GHMSI,DC,Yes,15545279.98,468211,237895322.2,193128259.5,508.0942613,412.481252,33.20144119,95.61300931,128.8144505,Group Hospitalization and Medical Services,DC,Yes,16753749.82,431106,237284353,192253244.3,550.4083752,445.9535342,38.86225156,104.454841,143.3170926
173,29462,"Oxford Health Insurance, Inc. **",CT,No,4715438.4,281054,142938889.7,109879146.9,508.5815882,390.9538626,16.77769539,117.6277256,134.405421,"Oxford Health Insurance, Inc.",CT,No,5162193.87,226055,126846121.8,96762638.74,561.1294676,428.0490975,22.83600836,133.0803701,155.9163784,"Oxford Health Insurance, Inc.",CT,No,6196764.55,150440,90514063.41,74179115.52,601.6622136,493.0810657,41.19093692,108.5811479,149.7720848
342,77263,"Oxford Health Insurance, Inc.",NJ,No,8812791.52,511038,259667856,202186924.8,508.1184883,395.6397074,17.24488496,112.4787808,129.7236658,"Oxford Health Insurance, Inc.",NJ,No,5736032.94,713116,378801738.6,296807767.4,531.1923146,416.2124639,8.043618345,114.9798507,123.023469,"Oxford Health Insurance, Inc.",NJ,No,7713849.61,752670,415118596.8,329869256.6,551.5280226,438.2654505,10.24864763,113.2625722,123.5112198
346,77969,Regence BlueCross BlueShield of Oregon,OR,Yes,6543460.93,374065,159577988,129230198,426.6049697,345.4752463,17.49284464,81.12972344,98.62256808,Regence BlueCross BlueShield of Oregon,OR,Yes,5570483.58,290080,126470542,99835841,435.9850455,344.1665782,19.20326662,91.81846732,111.0217339,Regence BlueCross BlueShield of Oregon,OR,Yes,4558873.15,296113,126724966,103702294,427.9615079,350.2118921,15.39572106,77.74961586,93.14533692
207,61644,Aetna Life Insurance Company,NC,No,205830.47,11297,4480594.01,3224465.48,396.6180411,285.4267044,18.21992299,111.1913366,129.4112596,Aetna Life Insurance Company,NC,No,-157069.07,11487,5033915.92,3673153.42,438.2272064,319.76612,-13.67363716,118.4610864,104.7874493,Aetna Life Insurance Company,NC,No,-943358.48,44008,19117320.74,11935046.37,434.4055794,271.2017445,-21.43606799,163.203835,141.767767
218,69364,Asuris Northwest Health,WA,Yes,2090209.09,112860,48602969,40706131,430.6483165,360.6781056,18.52037117,69.97021088,88.49058205,Asuris Northwest Health,WA,Yes,4486607.33,55190,25968749,22669642,470.533593,410.7563327,81.29384544,59.77726037,141.0711058,Asuris Northwest Health,WA,Yes,2625859.5,54633,24321052,21352447,445.1714532,390.8342394,48.0636154,54.33721377,102.4008292
187,89217,Aetna Life Insurance Company,NJ,No,2281721.44,111072,53660622.64,42615276.18,483.1156605,383.6725384,20.542724,99.44312212,119.9858461,Aetna Life Insurance Company,NJ,No,2477419.03,135251,70485758.97,59759228.69,521.1477843,441.8394592,18.31719566,79.30832511,97.62552077,Aetna Life Insurance Company,NJ,No,-5730100.37,588685,288846932.7,229722912.5,490.6646724,390.2306199,-9.733729193,100.4340525,90.70032331
519,15668,"Piedmont Community HealthCare, Inc.",VA,No,342665.34,14549,5122451,4148895,352.0826861,285.1670218,23.5525012,66.91566431,90.46816551,"Piedmont Community HealthCare, Inc.",VA,No,403667.61,11027,3982220,3516978,361.1335812,318.9424141,36.60720141,42.19116714,78.79836855,Piedmont Community Health Plan,VA,No,522159.06,8885,3610763,4153723,406.3886325,467.498368,58.76860551,-61.10973551,-2.341129994
40,78611,Aetna Health Inc. (a PA corp.),AZ,No,324131.01,13551,4798557.05,2651714.65,354.110918,195.6840565,23.91934248,158.4268615,182.346204,Aetna Health Inc. (a PA corp.),AZ,No,296497.65,8249,3101209.64,2263015.87,375.9497685,274.3382071,35.94346587,101.6115614,137.5550273,Aetna Health Inc. (a PA corp.),AZ,No,-7293.51,6122,2519579,1342281.19,411.5614178,219.2553398,-1.191360666,192.3060781,191.1147174
340,57601,Anthem Health Plans of NH(Anthem BCBS),NH,No,1238434.39,50049,28130873.75,22918659.82,562.0666497,457.9244305,24.74443825,104.1422192,128.8866575,Anthem Health Plans of NH(Anthem BCBS),NH,No,1336166.23,45855,26164521.59,21184974.22,570.5925546,461.9992197,29.13894297,108.5933349,137.7322778,Anthem Health Plans of NH(Anthem BCBS),NH,No,1894646.99,43504,25085934.01,20381933.52,576.6351142,468.5071147,43.55109852,108.1279995,151.679098
382,85629,"Oxford Health Insurance, Inc.",NY,No,145248013.8,4746318,2585539492,2070178808,544.746368,436.1652144,30.6022508,108.5811536,139.1834044,"Oxford Health Insurance, Inc.",NY,No,315374419.9,4079290,2409349899,1961626920,590.6297172,480.8745934,77.31110558,109.7551238,187.0662294,"Oxford Health Insurance, Inc.",NY,No,254933460.9,5523175,3340792224,2670933549,604.8680739,483.5866235,46.15704932,121.2814504,167.4384998
409,87718,Regence BlueShield,WA,Yes,15701650.08,508653,261187803,210000500,513.4891626,412.8561121,30.86907986,100.6330504,131.5021303,Regence BlueShield,WA,Yes,21915964.21,455891,223101316,185352312,489.3742495,406.5715533,48.07281611,82.80269626,130.8755124,Regence BlueShield,WA,Yes,12958434.18,594150,273826802,228560765,460.8715005,384.6852899,21.81003817,76.18621055,97.99624873
157,77422,Aetna Life Insurance Company,DC,No,400712.47,12722,5521646.6,3706209.64,434.0234712,291.3228769,31.49760022,142.7005942,174.1981945,Aetna Life Insurance Company,DC,No,-335906.75,8048,3431267.65,2251506.23,426.3503541,279.7597204,-41.73791625,146.5906337,104.8527174,Aetna Life Insurance Company,DC,No,-278383.82,9712,3865162.06,3125033.55,397.9779716,321.7703408,-28.66390239,76.20763077,47.54372838
149,89364,Sanford Health Plan,ND,Yes,871040.84,27498,8607729,7188707.46,313.0310932,261.4265568,31.67651611,51.60453633,83.28105244,Sanford Health Plan,ND,Yes,-429914.25,59864,23598494,26501740,394.2017573,442.699118,-7.181515602,-48.49736068,-55.67887629,Sanford Health Plan,ND,Yes,-1552877.7,61234,25232744.58,22500865.21,412.0708198,367.4570534,-25.35972989,44.61376637,19.25403648
290,32225,Montana Health Cooperative,MT,Yes,297652.03,8918,3771825,4192429,422.9451671,470.1086566,33.37654519,-47.16348957,-13.78694438,Montana Health Cooperative,MT,Yes,1822462.95,17202,6636910,8209087,385.8219974,477.2170097,105.9448291,-91.39501221,14.54981688,Montana Health Cooperative,MT,Yes,-369600.6,8582,3531608,3143593,411.5134001,366.3007457,-43.06695409,45.21265439,2.145700303
97,59036,"UnitedHealthcare of Colorado, Inc.",CO,No,1469933.76,43061,16175416.41,11567384.27,375.6395906,268.6278598,34.13608044,107.0117308,141.1478112,"United Healthcare of Colorado, Inc.",CO,No,-1520187.65,50195,19127535.3,13077323.98,381.0645542,260.530411,-30.28563901,120.5341432,90.24850423,"UnitedHealthcare of Colorado, Inc.",CO,No,-8152391.81,148383,52438101.56,33409139.55,353.396963,225.1547654,-54.94154863,128.2421976,73.300649
408,45532,"CareFirst of Maryland, Inc.",MD,Yes,3249730.99,74785,38507765.24,28545568.23,514.9129537,381.7017882,43.45431557,133.2111655,176.665481,"CareFirst of Maryland, Inc.",MD,Yes,7207643.04,51225,30518970.66,23452739.98,595.7827362,457.8377741,140.7055742,137.944962,278.6505363,CareFirst of Maryland,MD,Yes,9161612.58,69885,37150133.53,30822656.58,531.5895189,441.0482447,131.095551,90.54127424,221.6368252
243,94788,CDPHP,NY,Yes,5699384.43,125199,52726566,46292182,421.1420698,369.7488159,45.52260346,51.39325394,96.9158574,CDPHP,NY,Yes,3397548.58,83602,37281838,32470089,445.9443315,388.3889022,40.63956102,57.5554293,98.19499031,"Capital District Physicians' Health Plan, Inc.",NY,Yes,-1856645.22,35612,13098188.7,13619858.95,367.8026704,382.4513914,-52.13538189,-14.64872094,-66.78410283
511,26322,Tufts Insurance Company,RI,No,159121.32,3241,1383573,1149914,426.8969454,354.8022215,49.09636532,72.09472385,121.1910892,Tufts Insurance Company,RI,No,965515.97,4962,2331088,2046857,469.7879887,412.506449,194.5820173,57.2815397,251.863557,Tufts Associated Health Maintenance Organization Inc.,RI,No,631334.81,8462,3727524,2881955,440.5015363,340.5761049,74.60822619,99.92543134,174.5336575
174,62560,"UPMC Health Coverage, Inc.",PA,Yes,480494.03,8176,3422552,3709938.4,418.609589,453.759589,58.76883929,-35.15,23.61883929,"UPMC Health Coverage, Inc.",PA,Yes,-317612.72,27635,11098502,9612520.403,401.6103492,347.838625,-11.49313262,53.77172415,42.27859153,UPMC Health Coverage,PA,Yes,-1157499,41220,14800885.4,14028223.24,359.0704852,340.3256487,-28.08100437,18.74483649,-9.33616788
11,66413,"UnitedHealthcare of Utah, Inc.",UT,No,239944.32,3115,775820.55,557192.57,249.0595666,178.8740193,77.02867416,70.18554735,147.2142215,"United Healthcare of Utah, Inc.",UT,No,170324.39,14058,3643706.8,2397734.46,259.1909802,170.5601408,12.11583369,88.63083938,100.7466731,"UnitedHealthcare of Utah, Inc.",UT,No,-599027.37,27549,7924997.67,5787824.87,287.6691593,210.0920131,-21.74406948,77.57714618,55.8330767
183,37001,Humana Insurance Company,GA,No,721767.42,8348,4736527.569,2450054.912,567.3847112,293.490047,86.45992094,273.8946642,360.3545852,Humana Insurance Company,GA,No,308751.17,10003,5644968.97,4207973.417,564.3275987,420.6711404,30.86585724,143.6564584,174.5223156,Humana Insurance Company,GA,No,644608.47,8928,5063353.902,3792225.09,567.1319335,424.7563945,72.20076949,142.375539,214.5763085
61,61021,UnitedHealthcare Insurance Company,DE,No,320100.97,2524,1361984.3,951311.16,539.6134311,376.9061648,126.8228883,162.7072662,289.5301545,United Healthcare Insurance Company,DE,No,67458.83,3046,1217656.98,1053630.43,399.756067,345.9062475,22.14669402,53.84981944,75.99651346,UnitedHealthcare Insurance Company,DE,No,-235174.4,4261,1443663.17,924826.75,338.8085356,217.0445318,-55.19230228,121.7640038,66.57170148
468,56887,"County of Ventura, dba Ventura County Health Care Plan",CA,Yes,500462.21,3571,1643630,863959,460.2716326,241.9375525,140.1462363,218.3340801,358.4803164,"County of Ventura, dba Ventura County Health Care Plan",CA,Yes,358925.34,2868,1394371,816255.3767,486.182357,284.6078719,125.1483054,201.5744851,326.7227906,Ventura County Health Care Plan,CA,Yes,274684.29,6776,3460340,2236161.767,510.675915,330.0120671,40.5378232,180.6638478,221.201671
,,,,,,,,,390.8464241,305.0326685,-6.613080489,85.81375567,79.20067518,,,,,,,,408.8047901,320.2844205,-6.92748223,88.68536075,81.77884577,,,,,,,,424.3214996,337.5224626,-9.285962355,86.79903701,77.51307465
