,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,SGPremiumPMM_2014,SGCostsPMM_2014,SGRTPMM_2014,SGLossAPMM_2014,SGLossBPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,SGPremiumPMM_2015,SGCostsPMM_2015,SGRTPMM_2015,SGLossAPMM_2015,SGLossBPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndLossAPMM,IndLossBPMM,SGPremiumPMM,SGCostsPMM,SGRTPMM,SGLossAPMM,SGLossBPMM
576,57129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMO Minnesota,MN,2455375.64,-6343423.56,Yes,-453720.09,158592,13856,52559407,49958703,3456296,2796609,331.4127257,315.0140171,-39.99838302,16.39870864,-23.59967438,249.4439954,201.8337904,-32.74538756,47.61020497,14.86481741
577,85736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCare Minnesota,MN,1552756.08,-16539135,Yes,,192341,,52833255.37,41266848,,,274.6853524,214.5504495,-85.98860877,60.13490296,-25.85370581,,,,,
578,33931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Ohio, Inc.",OH,4045119.45,1045021.61,No,,136824,536,55416702.41,64006939.2,282464.67,136545.5,405.0217974,467.8049114,7.637706908,-62.783114,-55.14540709,526.9863246,254.7490672,,272.2372575,
579,51902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of the Midlands, Inc.",IA,2982254.78,-2226287.05,No,,131640,,55625036.89,56903966.62,,,422.5542152,432.2695732,-16.91193444,-9.715358022,-26.62729246,,,,,
580,57845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medica Health Plans of Wisconsin,WI,2876225.47,-4884013.82,Yes,,100534,,56389098.33,47160600.06,,,560.8957997,469.1010013,-48.58071717,91.79479848,43.21408131,,,,,
581,38128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montana Health Cooperative,ID,2870073.66,-8100585.26,Yes,-189468.28,187122,2086,58410739,71355707,679233,608198,312.1532423,381.3325371,-43.29039482,-69.17929479,-112.4696896,325.6150527,291.5618408,-90.8285139,34.05321189,-56.77530201
582,77514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neighborhood Health Plan of Rhode Island,RI,305755.06,-5606340.68,Yes,-745071.9,191885,6603,59043046,40847971,2233686,791360,307.7001642,212.8773536,-29.21719092,94.82281054,65.60561962,338.2835075,119.8485537,-112.8383916,218.4349538,105.5965622
583,19722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of New Mexico, Inc.",NM,1237375.41,4371278.82,No,,207287,,59055404,49024969,,,284.8968049,236.5076874,21.08805096,48.3891175,69.47716847,,,,,
584,44751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of the Midlands, Inc.",NE,3192423.23,-8997296.89,No,,166740,,60784741.38,66960068.74,,0.03,364.5480471,401.5837156,-53.96003892,-37.03566847,-90.99570739,,,,,
585,71837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sendero Health Plans, Inc.",TX,1208911.99,-30547269.78,Yes,,240950,,62410719.39,35066545.2,,,259.0193791,145.5345308,-126.7784593,113.4848483,-13.29361108,,,,,
586,44580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humana Insurance Company,AL,2298478.1,-13518890.18,No,,174907,,63005698.43,59951019.03,,11.14,360.2239958,342.7594037,-77.29187614,17.46459204,-59.8272841,,,,,
587,76179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,IN,2148267.03,3089884,No,,166372,,64799800.39,56386610.27,,,389.4874161,338.9188702,18.57213954,50.56854591,69.14068545,,,,,
588,34102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Group Health Plan Inc,MN,3025814.22,-17682308.21,Yes,,228405,,66448788,61361000,,,290.9252775,268.6499858,-77.41646728,22.2752917,-55.14117559,,,,,
589,61163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Minuteman Health, Inc.",NH,2678709.62,-25420942.91,Yes,-24124.42,214156,646,67496921,48820392,203685,282036,315.1764181,227.9664917,-118.7029217,87.20992641,-31.49299534,315.3018576,436.5882353,-37.34430341,-121.2863777,-158.6306811
590,17341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Life Insurance Company,FL,6190397.67,3944039.65,No,,141757,,69928875.78,82290333.81,,,493.3010418,580.5027886,27.82253892,-87.20174686,-59.37920794,,,,,
591,99248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cigna Health and Life Insurance Company,TN,2323303.71,-24919104.44,No,,212035,,70770129,57016568,,,333.7662603,268.9016813,-117.523543,64.86457896,-52.65896404,,,,,
592,91237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Healthfirst PHSP Inc.,NY,2161266.62,-15553342.32,Yes,,189265,,71467522,55171149,,,377.60559,291.5021214,-82.17759396,86.10346868,3.925874726,,,,,
593,36247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highmark Select Resources Inc.,PA,5266380.98,3930303.89,No,,169481,,71999367,88281556,,,424.8226468,520.8935279,23.19023306,-96.0708811,-72.88064804,,,,,
594,27357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health First Health Plans,FL,3159908.04,1792502.93,No,-1024411.33,170681,49271,73112102.12,67802664.04,21560756.52,15560499.41,428.3552482,397.247872,10.50206485,31.10737622,41.60944106,437.5952694,315.8145646,-20.7913647,121.7807049,100.9893402
595,97560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Mississippi, Inc.",MS,4885097.12,6982868.71,No,-171305.95,180601,41245,75960581.7,92861603.89,14910653.08,11162245.47,420.5988987,514.1810061,38.66461819,-93.58210746,-54.91748927,361.5141976,270.6326941,-4.153374955,90.88150345,86.7281285
596,40025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cigna Health and Life Insurance Company,CA,7651494.69,6391520.32,No,,203893,13566,78456145,97466924,8763316,5193932,384.7907726,478.0297705,31.34742399,-93.23899791,-61.89157391,645.9764116,382.8639245,,263.1124871,
597,65441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phoenix Health Plans, Inc.",AZ,1783346.46,-32866201.1,No,,356225,,79054583,57362792.41,,,221.923175,161.029665,-92.26247765,60.89350997,-31.36896767,,,,,
598,84481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of Washington, Inc.",WA,2469062.93,-8236558.77,No,,277467,,85278716,80939920.07,,,307.3472377,291.7100775,-29.68482295,15.6371602,-14.04766275,,,,,
599,36373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,IN,11167169.27,33816665.08,No,5460.99,182766,13567,86717709.36,135265407.2,5101586.55,3191513.27,474.4739687,740.10159,185.0271116,-265.6276213,-80.60050972,376.0290816,235.2408985,0.402520086,140.7881831,141.1907032
600,24872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Pennsylvania, Inc.",PA,3711025.59,-14547161.39,No,,258853,,86748330.08,72354210.28,,,335.1258439,279.5185309,-56.19854276,55.60731303,-0.591229733,,,,,
601,74483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cigna Health and Life Insurance Company,MO,2891127.82,-20562221.68,No,,277514,,90190870,70533385,,,324.995748,254.1615378,-74.09435805,70.83421017,-3.260147884,,,,,
602,27833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,IL,378771.57,-61352776.51,No,,362407,,91945285.89,28330339.32,,,253.707257,78.17271554,-169.2924709,175.5345415,6.242070545,,,,,
603,46275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,No,,344406,,92558175.44,75357602.94,,,268.7472792,218.804559,-56.55261903,49.94272022,-6.609898811,,,,,
604,78463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harken Health Insurance Company,IL,12226130.79,19685102.97,No,-13530.38,273751,1690,94484110.77,187327999.3,714883.02,525935.04,345.1461758,684.3006941,71.90878926,-339.1545183,-267.245729,423.0077041,311.2041657,-8.006142012,111.8035385,103.7973964
605,39924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,WI,10093574.12,37956637,No,-431970.58,187422,61048,94501412.12,139375944.9,22707453.72,14784473.24,504.2172857,743.6477303,202.5196455,-239.4304446,-36.91079905,371.9606493,242.1778476,-7.075916983,129.7828017,122.7068847
606,43070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Life Insurance Company,IN,10046546.69,-3573506.68,No,,237778,,99132164.92,124276058.4,,,416.9105843,522.6558319,-15.02875237,-105.7452476,-120.7739999,,,,,
607,75841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NH,1952213.02,17279612.16,No,,223111,,99773329.42,98737830.23,,,447.1914402,442.5502563,77.44849945,4.64118394,82.08968339,,,,,
608,33380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Indiana University Health Plans, Inc",IN,3082188.68,-38452436.14,No,-375536.06,306002,2449,100285626.4,40778856.15,1123569.77,683892.816,327.7286632,133.2633648,-125.6607347,194.4652984,68.80456373,458.7871662,279.2539061,-153.3426133,179.5332601,26.19064679
609,43802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Georgia, Inc.",GA,10095250.9,26478561.73,No,-378394.27,220073,43454,101678483.8,152925774.8,19287104.05,13756105.09,462.0216192,694.8865822,120.3171753,-232.864963,-112.5477876,443.851062,316.5670615,-8.707927233,127.2840006,118.5760733
610,59025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harvard Pilgrim Health Care of NE,NH,4267598.46,367444.85,Yes,-2597413.63,264556,319000,102461360.6,118798880.5,136840461.1,112153353.4,387.2955465,449.0500329,1.388911421,-61.75448638,-60.36557496,428.9669627,351.5779103,-8.142362476,77.38905235,69.24668987
611,54192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CareSource Indiana, Inc",IN,3002557.32,-15288511.46,Yes,,302623,,104064767.5,93856037.79,,,343.8759364,310.1417863,-50.51999174,33.73415011,-16.78584162,,,,,
612,61836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coordinated Care Corporation,WA,3500298.88,-29664686.35,No,,363623,,109508323.2,71522097,,,301.1589564,196.6929952,-81.58088556,104.4659612,22.88507561,,,,,
613,20069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Insurance Company of Texas,TX,5631247.02,-27966031.41,No,,377890,,113446077.7,121328677.1,,,300.2092612,321.068769,-74.00574614,-20.85950779,-94.86525394,,,,,
614,50221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Insurance Corporation of New Jersey,NJ,4150648.26,-27121632.72,No,,275451,,114688709.6,85007762.76,,,416.3670112,308.613012,-98.46264025,107.7539992,9.291358971,,,,,
615,70619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Life Insurance Company,TX,11720137.04,7301644.58,No,,314319,,120222071.1,161371093,,,382.4842631,513.3991041,23.23004521,-130.914841,-107.6847958,,,,,
616,82569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boston Medical Center Health Plan, Inc.",MA,1568492.99,,Yes,,430308,1829,123207107.1,110084940.9,457715.9091,181133.729,286.3230688,255.828246,,30.49482278,,250.2547343,99.03429688,,151.2204375,
617,18167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of Utah, Inc.",UT,4248954.73,-31798539.87,No,,622659,,135621047,141993410,,,217.8095025,228.0436162,-51.06894764,-10.2341137,-61.30306134,,,,,
618,62033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDwise Marketplace Inc.,IN,6092060.35,-457849.1,Yes,,360843,,139260916.2,145882653.9,,,385.9321539,404.2828984,-1.268831874,-18.35074451,-19.61957638,,,,,
619,90714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambetter of Magnolia,MS,5387101.04,-15087320.89,No,,391975,,146174600.2,134541654.3,,,372.9181713,343.2403962,-38.49051825,29.67777511,-8.812743134,,,,,
620,68259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Alabama, Inc.",AL,8739396.74,-10457177.89,No,-1064013.58,409511,14595,150890234.9,165069135.7,5106238.53,4205289.49,368.4644244,403.0884047,-25.535768,-34.62398031,-60.15974831,349.8621809,288.1322021,-72.90260911,61.72997876,-11.17263035
621,16348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRH Health Insurance Company,TN,591067.72,-4607851.23,No,,689079,,162839066.1,162168216.6,,,236.3140744,235.3405293,-6.686970913,0.973545123,-5.71342579,,,,,
622,27811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blue Cross and Blue Shield of Kansas, Inc",KS,9049900.15,-25030909.74,Yes,-1212849.04,581185,15115,178637637,214467979,4122879,2987853,307.3679414,369.0184347,-43.06874703,-61.65049339,-104.7192404,272.7673834,197.674694,-80.24141846,75.09268938,-5.148729077
623,65847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medica Health Plans of Wisconsin,MN,10897237.25,-13675777.86,Yes,,499608,,182210405.4,197333022.2,,,364.7067409,394.9757054,-27.37301616,-30.26896447,-57.64198063,,,,,
624,29418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,TX,3672358.87,-38502143.79,No,,618327,,183790764.4,141268908.9,,,297.2387821,228.4695782,-62.26825578,68.76920384,6.500948058,,,,,
625,16049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,MO,9988746.15,4425402.77,No,,447772,,187345850,194070737.8,-1.28,-100,418.3956344,433.414188,9.883161006,-15.01855364,-5.135392633,,,,,
626,38499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Louisiana, Inc.",LA,9458361.87,-6169146.2,No,847159.64,459815,25041,211229814.7,201520425.3,11194809.72,9198892.6,459.38,438.2641395,-13.41658319,21.11586051,7.699277318,447.0592117,367.3532447,33.83090292,79.70596701,113.5368699
627,77552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CareSource,OH,8031608.79,-34109342.06,Yes,,676015,,212195171.4,213750194.7,,,313.8912175,316.1914968,-50.456487,-2.300279284,-52.75676628,,,,,
628,62141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,AR,4667143.01,-3996497.96,No,,645597,,223290186.6,250007555.2,,,345.8662085,387.2501812,-6.190391157,-41.38397266,-47.57436382,,,,,
629,98971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,AZ,13230750.73,2463235.36,No,32801.56,718276,1711,232911774.6,236793828.3,688145.54,480063.82,324.2650104,329.6696928,3.429371662,-5.404682462,-1.9753108,402.1890941,280.5749971,19.17098773,121.614097,140.7850847
630,18126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molina Healthcare of California,CA,3087612.7,-106521339.3,No,,792947,,247229762,108535836,,,311.7859857,136.8765327,-134.336014,174.909453,40.57343896,,,,,
631,25303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New York State Catholic Health Plan, Inc.",NY,7460063.12,-72347372.76,Yes,,672732,,250931437,176484919.6,,,373.003569,262.3406046,-107.5426362,110.6629644,3.120328214,,,,,
632,37755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insurance Company of Scott & White,TX,21420802.07,34870822.7,No,-564083.43,650019,,257424034,366576845,,3802526.354,396.0253993,563.9478923,53.64585143,-167.922493,-114.2766416,,,,,
633,76962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ConnectiCare Benefits, Inc.",CT,14049522.77,-1673116.38,No,,610498,,272887365.9,278027677.8,,,446.9914167,455.4112836,-2.740576349,-8.419866896,-11.16044324,,,,,
634,52697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of Wisconsin, Inc.",WI,14529909.42,-20854745.86,No,,708187,,278013094,309518181,,,392.5701743,437.0571346,-29.44807778,-44.48696036,-73.93503815,,,,,
635,70893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ambetter of Peach State,GA,3618457.84,-76682881.13,No,,909425,,286172536.5,170268481.5,,,314.6741474,187.2265239,-84.32018158,127.4476235,43.12744192,,,,,
636,74289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Insurance Corporation,NY,19687058.53,-44218095.76,No,,724618,,289943882.2,331945630.2,,,400.1334251,458.0974116,-61.02262952,-57.96398654,-118.9866161,,,,,
637,27248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Community Health Choice, Inc.",TX,9655687.1,-64443832.93,Yes,,1006534,,290420274,265216613,,,288.5349864,263.4949371,-64.02549038,25.04004932,-38.98544106,,,,,
638,45786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of Texas, Inc.",TX,4075833.89,-125970565.3,No,,1338209,,416288416,213949014,,,311.0787747,159.8771298,-94.13370057,151.2016449,57.06794432,,,,,
639,21663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,FL,7217586.61,-160888837.2,No,,1270638,,428301633.3,250002700.6,,,337.0760463,196.7536785,-126.6205144,140.3223677,13.70185332,,,,,
640,85947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,TX,35653296.37,36327886.59,No,-51719.18,1348917,273,472330276.7,605952712.2,117192.18,71090.68,350.1551813,449.2142305,26.93115039,-99.05904922,-72.12789883,429.2753846,260.4054212,-189.4475458,168.8699634,-20.57758242
641,61671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),NC,21487642.81,-89736583.12,No,-93039.81,1502872,300328,620268164.7,577451535.6,128312669.3,97456924.15,412.721885,384.2320142,-59.71006388,28.48987079,-31.22019308,427.24178,324.5016254,-0.309793992,102.7401546,102.4303606
642,54332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of North Carolina, Inc.",NC,29590096.56,-54829193.06,No,-7434771.42,1649845,283936,750098351.7,697315803.7,120807082.4,86490810.4,454.647771,422.6553426,-33.23293586,31.99242838,-1.240507478,425.4729319,304.6137524,-26.18467338,120.8591795,94.67450616
643,54172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Molina Healthcare of Florida, Inc.",FL,25476629.62,-252569063.1,No,,2589371,,868088165,664080390,,,335.2505937,256.4639791,-97.54070124,78.78661459,-18.75408665,,,,,
644,58840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc.(a TX corp.),TX,,,No,-210204.68,,14283,,660.39,6533236.58,4520102.66,,,,,,457.4134692,316.467315,-14.71712385,140.9461542,126.2290303
645,92551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CDPHP, Universal Benefits Inc.",NY,,,Yes,7187495.44,,643225,,66,298134355,271372806,,,,,,463.4993276,421.8940588,11.17415436,41.60526876,52.77942313
646,76275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),OK,,,No,-160873.47,,2657,,29.77,1120391.11,1042981.77,,,,,,421.675239,392.5411253,-60.54703425,29.13411366,-31.41292059
647,79636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,NE,,,No,299763.65,,21587,,0.06,9091231.31,8754500.97,,,,,,421.1438046,405.5450489,13.88630426,15.59875573,29.48505999
648,57850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),KS,,,No,-738798.19,,6732,,216.91,2421577.25,1222242.71,,,,,,359.7114156,181.5571465,-109.744235,178.1542692,68.41003417
649,50735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medical Associates Health Plans,IA,,,No,197922.92,12,24406,,6335,9440013,8344653,,527.9166667,,,,386.7906662,341.9098992,8.109600918,44.88076702,52.99036794
650,23458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cigna Health and Life Insurance Company,NJ,,,No,57146.87,,6214,,10655,3769814,3439717,,,,,,606.6646283,553.5431284,9.196470872,53.12149984,62.31797071
651,73987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),DC,,,No,-521995.34,12,6945,,10724.25,2584382.41,1924480.07,,893.6875,,,,372.1212973,277.1029618,-75.16131605,95.01833549,19.85701944
652,66516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),MD,,,No,-1109601.09,,54418,,204363.49,21743932.15,13945627.45,,,,,,399.5724236,256.268651,-20.39033206,143.3037726,122.9134406
653,93018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Viva Health, Inc.",AL,,,Yes,-1146502.7,,29224,,,10832651,8649306,,,,,,370.676533,295.96585,-39.23154599,74.710683,35.47913701
654,44902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,AL,,,No,-32889.86,,616,,,293269.83,363550.74,,,,,,476.0873864,590.1797727,-53.39262987,-114.0923864,-167.4850162
655,89365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,AR,,,No,-373879.22,,14177,,,5056473.9,4949884.57,,,,,,356.667412,349.1489434,-26.37223813,7.518468646,-18.85376949
656,37903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Qualchoice Life and Health Insurance Company, INC",AR,5901467.15,6169439.47,,-135289.79,,,,,,,,,,,,,,,,
657,13262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USAble Mutual Insurance Company,AR,,,Yes,-32736.62,,177934,,,59497851,48434137.19,,,,,,334.3815741,272.2028235,-0.183981813,62.1787506,61.99476879
658,60079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,AR,0,-12964.94,,-17774.27,,,,,,,,,,,,,,,,
659,70904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WMI Mutual Insurance Company,AZ,,,No,-59130.69,,389,,,200149,89465,,,,,,514.5218509,229.9871465,-152.0069152,284.5347044,132.5277892
660,27330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaiser Permanente Insurance Company,CA,,,No,-331349.12,,12242,,,6385600,5978671,,,,,,521.6141153,488.3737134,-27.06658389,33.2404019,6.173818004
