,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndRCPMM_2014,TotalPA_2014,TotalPB_2014,TotalPC_2014,TotalPD_2014,TotalPE_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndRCPMM_2015,TotalPA_2015,TotalPB_2015,TotalPC_2015,TotalPD_2015,TotalPE_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndRCPMM,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE
447,33602.0,Blue Cross Blue Shield of Texas,TX,549029026.7,-17907614.72,9694097.0,2675523465.0,3198174148.0,255075061.3,275.99512001994617,329.9094436542155,-1.8472700159695121,56.63539643764654,26.31241066599602,-53.91432363426935,-55.761593650238865,0.8738027874076764,-29.449182984242846,27.186213453403695,Blue Cross Blue Shield of Texas,TX,636984705.0,38571557.86,11485974.0,3682739521.0,4792483100.0,,320.62927541016546,417.24655653930614,3.3581442775336248,55.45761334650418,,-96.61728112914068,-93.25913685160705,-37.80152350510287,,,Blue Cross Blue Shield of Texas,TX,135693228.9,59463978.57,7787815.0,2648723458.0,2656789701.0,,340.11124532362413,341.1469970717075,7.635515041125142,17.423786890161104,,-1.0357517480833849,6.599763293041757,24.02355018320286,,
448,96383.0,Health Republic Insurance Company,OR,4065274.13,1765810.56,28898.0,,18892425.0,,,653.7623710983459,61.10494013426535,140.67666032251367,,,,,,,"Freelancers Consumer Operated and Oriented Program of Oregon, Inc. DBA H l h R bli I C",OR,4599868.44,4811777.33,48710.0,15289106.0,34625393.0,,313.8802299322521,710.847731471977,98.78417840279204,94.43375980291522,,-396.9675015397249,-298.1833231369328,-203.74956333401758,,,,,,,,,,,,,,,,,,,,
449,13953.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horizon Healthcare of New Jersey, Inc.",NJ,0.0,-4840.86,20.0,17138.0,51614.0,,856.9,2580.7,-242.04299999999998,0.0,,-1723.7999999999997,-1965.8429999999996,-1965.8429999999996,,
450,18389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pekin Life Insurance Company,IL,,,78.0,2218.0,,,28.435897435897434,,,,,,,,,
451,77931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Alliance Midwest Inc.,NE,0.0,8247.75,35.0,252.0,71487.0,,7.2,2042.4857142857143,235.65,0.0,,-2035.2857142857142,-1799.6357142857141,-1799.6357142857141,,
452,53357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,ME,,,,0.24,147.8,,,,,,,,,,,
453,38752.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WI,,,,0.35,3.4,,,,,,,,,,,
454,16072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,PA,,,19.0,283.91,60339.71,,14.94263157894737,3175.7742105263155,,,,-3160.831578947368,,,,
455,80148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,PA,,,4.0,858.64,,,214.66,,,,,,,,,
456,54179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,HI,,,9.0,1672.0,139.69,,185.77777777777777,15.52111111111111,,,,170.25666666666666,,,,
457,21066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of the Mid-Atlantic, Inc.",DC,,,6.0,2017.25,42.66,,336.2083333333333,7.109999999999999,,,,329.0983333333333,,,,
458,38835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,GA,,,6.0,2259.0,,,376.5,,,,,,,,,
459,66143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,IL,,,2.0,2425.32,1224.8,,1212.66,612.4,,,,600.2600000000001,,,,
460,24775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,GA,0.0,-1334.54,12.0,4657.56,24225.986109999998,,388.13000000000005,2018.8321758333332,-111.21166666666666,0.0,,-1630.702175833333,-1741.9138424999996,-1741.9138424999996,,
461,44007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NC,0.0,8490.39,9.0,5313.89,18842.43364,,590.4322222222222,2093.6037377777775,943.3766666666666,0.0,,-1503.1715155555553,-559.7948488888887,-559.7948488888887,,
462,21400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Foundation Life Insurance Company,UT,0.0,2785.91,11.0,5610.0,,,510.0,,253.26454545454544,0.0,,,,,,
463,60067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,SC,0.0,-7367.49,24.0,5956.91,91520.39198,,248.20458333333332,3813.3496658333333,-306.97875,0.0,,-3565.1450825,-3872.1238325000004,-3872.1238325000004,,
464,62505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,OK,0.0,-6490.76,24.0,8094.9,37684.867289999995,,337.28749999999997,1570.2028037499997,-270.4483333333333,0.0,,-1232.9153037499998,-1503.363637083333,-1503.363637083333,,
465,83883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Health Solution HMO Company,FL,0.0,-247811.02,1528.0,8436.0,220925.0,,5.520942408376963,144.58442408376965,-162.17998691099476,0.0,,-139.0634816753927,-301.24346858638745,-301.24346858638745,,
466,49290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,WY,0.0,-8489.27,12.0,8493.61,56527.30093,,707.8008333333333,4710.608410833333,-707.4391666666667,0.0,,-4002.8075775,-4710.246744166667,-4710.246744166667,,
467,65693.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,NV,0.0,-3364.41,5.0,9305.0,7966.0,,1861.0,1593.2,-672.882,0.0,,267.79999999999995,-405.082,-405.082,,
468,62352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,OH,0.0,-10129.47,21.0,9466.38,32301.31482,,450.78,1538.1578485714285,-482.35571428571427,0.0,,-1087.3778485714286,-1569.7335628571427,-1569.7335628571427,,
469,99723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,MO,22536.76,62245.22,18.0,10223.65,131897.0355,,567.9805555555555,7327.613083333334,3458.067777777778,1252.042222222222,,-6759.632527777778,-3301.56475,-2049.522527777778,,
470,79279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highmark Coverage Advantage Inc.,PA,,,18.0,11192.0,26300.0,,621.7777777777778,1461.111111111111,,,,-839.3333333333333,,,,
471,50118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,ID,,,61.0,11704.0,6052.45,,191.86885245901638,99.22049180327869,,,,92.64836065573769,,,,
472,26781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,MS,,,34.0,13097.44,25393.12,,385.2188235294118,746.8564705882353,,,,-361.6376470588235,,,,
473,68541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,MD,,,43.0,13359.1,32334.74,,310.6767441860465,751.9706976744186,,,,-441.2939534883721,,,,
474,90214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,ME,,,24.0,13931.94,1550.52,,580.4975000000001,64.605,,,,515.8925,,,,
475,96734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,MS,4738.44,261.36,18.0,14227.0,106132.0,,790.3888888888889,5896.222222222223,14.520000000000001,263.24666666666667,,-5105.833333333334,-5091.3133333333335,-4828.066666666667,,
476,66413.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Utah, Inc.",UT,,,36.0,16065.16,3424.3,,446.25444444444446,95.11944444444445,,,,351.135,,,,
477,89242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optima Health,VA,0.0,,13.0,16438.0,7819.0,,1264.4615384615386,601.4615384615385,,0.0,,663.0000000000001,,,,
478,75849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AZ,0.0,-175.68,77.0,17370.0,17386.0,,225.58441558441558,225.7922077922078,-2.281558441558442,0.0,,-0.20779220779220964,-2.4893506493506514,-2.4893506493506514,,
479,34368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,KS,0.0,9128.22,24.0,17916.91,67294.40587,,746.5379166666667,2803.9335779166668,380.3425,0.0,,-2057.39566125,-1677.0531612500001,-1677.0531612500001,,
480,62560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UPMC Health Coverage,PA,,,75.0,18322.07,473.93,,244.29426666666666,6.319066666666667,,,,237.9752,,,,
481,42529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Illinois, Inc.",IL,,,60.0,19323.44,11398.47,,322.0573333333333,189.97449999999998,,,,132.08283333333333,,,,
482,19913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,LA,84736.66,107216.79,83.0,21969.0,578338.0,,264.68674698795184,6967.9277108433735,1291.7685542168674,1020.9236144578314,,-6703.240963855422,-5411.472409638554,-4390.548795180723,,
483,98894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coventry Health and Life,OH,0.0,,22.0,22322.3,47147.36,,1014.65,2143.061818181818,,0.0,,-1128.411818181818,,,,
484,89498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",VA,,,72.0,22879.34,24386.13,,317.7686111111111,338.69625,,,,-20.927638888888907,,,,
485,68307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NV,0.0,-8892.08,36.0,23796.63,29609.53858,,661.0175,822.4871827777778,-247.00222222222223,0.0,,-161.46968277777773,-408.471905,-408.471905,,
486,86443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Innovation Health Plan, Inc.",VA,,,39.0,23976.15,7231.07,,614.7730769230769,185.41205128205127,,,,429.36102564102566,,,,
487,95628.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optimum Choice, Inc.",WV,,,36.0,25458.61,10284.2,,707.1836111111111,285.6722222222222,,,,421.51138888888886,,,,
488,93187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),VA,,,168.0,25654.5,39024.61,,152.70535714285714,232.28934523809525,,,,-79.58398809523811,,,,
489,46621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,MT,,,31.0,27722.21,6667.64,,894.2648387096774,215.0851612903226,,,,679.1796774193548,,,,
490,28163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Celtic Insurance Company,NM,0.0,-12382.28,42.0,31891.01,,,759.3097619047619,,-294.8161904761905,0.0,,,,,,
491,20173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HealthPartners Insurance Company,WI,,,48.0,36000.0,44000.0,,750.0,916.6666666666666,,,,-166.66666666666663,,,,
492,84867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Health Inc. (a PA corp.),OH,,,109.0,36766.7,18917.99,,337.3091743119266,173.55954128440368,,,,163.74963302752292,,,,
493,58239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",IL,,,84.0,38795.55,38713.45,,461.85178571428577,460.8744047619047,,,,0.9773809523810542,,,,
494,93122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AL,0.0,-3506.92,136.0,39627.0,73144.0,,291.375,537.8235294117648,-25.786176470588234,0.0,,-246.44852941176475,-272.234705882353,-272.234705882353,,
495,34673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WA,,,177.0,46426.49,3922.19,,262.29655367231635,22.159265536723165,,,,240.1372881355932,,,,
496,48788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AmeriHealth Administrators,PA,,,788.0,46641.0,33548.0,,59.18908629441624,42.5736040609137,,,,16.61548223350254,,,,
497,93838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HealthAssurance PA, Inc",PA,,,99.0,48744.24,27557.55,,492.36606060606056,278.3590909090909,,,,214.00696969696963,,,,
498,42204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All Savers Insurance Company,FL,,,181.0,66527.07,14635.22,,367.55287292817684,80.85756906077347,,,,286.69530386740337,,,,
499,48588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,UT,,,276.0,70421.95,91835.49,,255.15199275362318,332.7372826086957,,,,-77.58528985507252,,,,
500,38229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Alliance Northwest Health Plan Inc.,WA,0.0,-17276.58,197.0,70551.0,59310.0,,358.1269035532995,301.06598984771574,-87.69837563451777,0.0,,57.060913705583744,-30.63746192893403,-30.63746192893403,,
501,51889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,NH,,,141.0,71742.2,16379.7,,508.80992907801414,116.16808510638299,,,,392.64184397163115,,,,
502,50318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,WV,,,131.0,79083.63,7449.92,,603.6918320610688,56.86961832061069,,,,546.8222137404581,,,,
503,82795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Capital Advantage Insurance Company CAIC,PA,0.0,-52067.55,161.0,80789.0,298.0,,501.7950310559006,1.8509316770186335,-323.40093167701866,0.0,,499.94409937888196,176.5431677018633,176.5431677018633,,
504,58658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,NC,,,208.0,82580.69,32754.04,,397.0225480769231,157.47134615384616,,,,239.55120192307695,,,,
505,52710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fallon Life and Health Assurance Co,MA,62239.08,,109.0,84725.19,226181.53100000002,,777.2953211009175,2075.059917431193,,571.0007339449542,,-1297.7645963302753,,,,
506,60769.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federated Mutual Insurance Company,MN,,,105.0,86660.21,41122.68,,825.3353333333334,391.64457142857145,,,,433.690761904762,,,,
507,75753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optimum Choice, Inc.",DC,,,172.0,89196.52,49001.37,,518.5844186046512,284.89168604651167,,,,233.69273255813954,,,,
508,80049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,AK,,,98.0,90867.45,120023.12,,927.2188775510203,1224.7257142857143,,,,-297.50683673469393,,,,
509,79962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Highmark Benefits Group Inc.,PA,,,197.0,107908.0,69815.0,,547.756345177665,354.39086294416245,,,,193.36548223350258,,,,
510,40702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Arizona, Inc.",AZ,,,183.0,109675.26,30986.21,,599.3183606557377,169.3235519125683,,,,429.9948087431694,,,,
511,61021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,DE,,,294.0,124470.32,17973.05,,423.36843537414967,61.1328231292517,,,,362.235612244898,,,,
512,56610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare Plan of the River Valley, Inc.",IA,,,335.0,139592.97,108625.6,,416.6954328358209,324.2555223880597,,,,92.43991044776118,,,,
513,22732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,AR,,,341.0,143906.32,52986.13,,422.0126686217009,155.38454545454545,,,,266.6281231671555,,,,
514,95417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRILLIUM COMMUNITY HEALTH PLAN,OR,0.0,163520.87,469.0,145066.28,80807.96,-152773.9921,309.3097654584222,172.2984221748401,348.6585714285714,0.0,-325.74411961620467,137.01134328358208,485.6699147121535,485.6699147121535,159.92579509594884,159.92579509594884
515,40220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Texas, Inc.",TX,,,302.0,147059.13,174092.43,,486.950761589404,576.465,,,,-89.51423841059602,,,,
516,54822.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,KS,0.0,-334.95,672.0,153692.0,46148.0,,228.70833333333334,68.67261904761905,-0.4984375,0.0,,160.03571428571428,159.53727678571428,159.53727678571428,,
517,72796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,GA,0.0,-5238.21,694.0,154212.0,441620.0,,222.20749279538904,636.3400576368877,-7.5478530259365995,0.0,,-414.1325648414986,-421.6804178674352,-421.6804178674352,,
518,74980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Avera Health Plans, Inc.",IA,68679.8,248195.33,434.0,156971.0,646924.0,,361.684331797235,1490.6082949308757,571.8786405529953,158.2483870967742,,-1128.9239631336407,-557.0453225806453,-398.79693548387115,,
519,45920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Ohio, Inc.",KY,,,359.0,157221.8,121102.88,,437.94373259052924,337.3339275766017,,,,100.60980501392754,,,,
520,61273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,AR,0.0,8241.41,626.0,158354.0,91395.0,,252.96166134185304,145.99840255591053,13.165191693290735,0.0,,106.96325878594251,120.12845047923325,120.12845047923325,,
521,32378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,IN,,,427.0,181872.9,49049.0,,425.931850117096,114.8688524590164,,,,311.0629976580796,,,,
522,80180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UnitedHealthcare of Wisconsin, Inc.",WI,,,356.0,191287.91,150470.31,,537.3255898876405,422.66941011235957,,,,114.65617977528092,,,,
523,88678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,IA,,,632.0,192158.6,435338.14,,304.048417721519,688.8261708860759,,,,-384.77775316455694,,,,
524,28773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,KY,,,938.0,202254.52,158438.91,,215.62315565031983,168.91141791044777,,,,46.71173773987206,,,,
525,82209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom Life Insurance Company of America,OK,0.0,-2498.84,561.0,203015.0,315255.0,,361.88057040998217,561.951871657754,-4.454260249554367,0.0,,-200.07130124777188,-204.52556149732627,-204.52556149732627,,
526,33232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,OH,,,529.0,207411.18,97718.76,,392.0816257088847,184.7235538752363,,,,207.3580718336484,,,,
527,69461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,AL,,,577.0,218499.87,182329.89,,378.68261698440205,315.9963431542461,,,,62.686273830155926,,,,
528,71179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxford Health Plans (CT), Inc.",CT,,,404.0,219277.13,221924.36,,542.7651732673268,549.3177227722772,,,,-6.552549504950434,,,,
529,90175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,OR,,,930.0,224413.35,86911.49,,241.30467741935485,93.45321505376344,,,,147.8514623655914,,,,
530,97462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,UT,,,770.0,227117.34,79327.89,,294.9575844155844,103.02323376623376,,,,191.93435064935062,,,,
531,13535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,GA,,,282.0,231095.22,64896.65,,819.4865957446808,230.1299645390071,,,,589.3566312056737,,,,
532,94968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,KS,,,575.0,238592.18,92732.39,,414.94292173913044,161.27372173913042,,,,253.66920000000002,,,,
533,30552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company of the River Valley,GA,,,601.0,246038.94,179638.37,,409.3825956738769,298.89911813643926,,,,110.48347753743764,,,,
534,90762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,NM,,,516.0,252454.8,88570.71,,489.253488372093,171.6486627906977,,,,317.6048255813953,,,,
535,44113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Empire HealthChoice Assurance, Inc.",NY,,,294.0,260338.4,483952.3,,885.5047619047618,1646.0962585034013,,,,-760.5914965986394,,,,
536,98805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,MS,,,690.0,262311.32,164780.13,,380.16133333333335,238.81178260869567,,,,141.34955072463768,,,,
537,77060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,WV,,,885.0,277584.44,254616.25,,313.65473446327684,287.70197740112997,,,,25.952757062146873,,,,
538,72982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Health Plan of the Upper Ohio Valley,WV,2363.85,83341.33,742.0,327127.0,280196.0,,440.8719676549865,377.62264150943395,112.31985175202156,3.1857816711590297,,63.24932614555257,175.56917789757415,178.75495956873317,,
539,74222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,NV,,,710.0,352415.25,187828.16,,496.35950704225354,264.54670422535213,,,,231.8128028169014,,,,
540,14030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aetna Life Insurance Company,LA,,,576.0,355903.57,263041.09,,617.8881423611111,456.6685590277778,,,,161.21958333333333,,,,
541,24251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Optimum Choice, Inc.",VA,,,772.0,360384.8,312232.35,,466.81968911917096,404.4460492227979,,,,62.37363989637305,,,,
542,87698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CommunityCare Life & Health Insurance Co,OK,0.0,-7206.53,1324.0,379541.0,378717.0,,286.66238670694867,286.04003021148037,-5.442998489425982,0.0,,0.6223564954682956,-4.820641993957686,-4.820641993957686,,
543,49714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UnitedHealthcare Insurance Company,WY,,,629.0,398287.55,234093.9,,633.2075516693163,372.1683624801272,,,,261.03918918918913,,,,
