HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,PremiumPerMemberMonth2014,CostsPerMemberMonth2014,RiskTransfersPerMemberMonth2014,ReinsurancePerMemberMonth2014,RiskCorridorsPerMemberMonth2014,TotalPA_2014,TotalPA_2014_Quintile,TotalPB_2014,TotalPB_2014_Quintile,TotalLossPerMemberMonth2014,TotalPC_2014_Quintile,TotalPC_2014_Quintile1,TotalPC_2014_Quintile2,TotalPC_2014_Quintile3,TotalPC_2014_Quintile4,TotalPC_2014_Quintile5,TotalPD_2014,TotalPD_2014_Quintile,TotalPE_2014,TotalPE_2014_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,PremiumPerMemberMonth2015,CostsPerMemberMonth2015,RiskTransfersPerMemberMonth2015,ReinsurancePerMemberMonth2015,RiskCorridorsPerMemberMonth2015,TotalPA_2015,TotalPA_2015_Quintile,TotalPB_2015,TotalPB_2015_Quintile,TotalLossPerMemberMonth2015,TotalPC_2015_Quintile,TotalPC_2015_Quintile1,TotalPC_2015_Quintile2,TotalPC_2015_Quintile3,TotalPC_2015_Quintile4,TotalPC_2015_Quintile5,TotalPD_2015,TotalPD_2015_Quintile,TotalPE_2015,TotalPE_2015_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Transfers16,ChangeTransfers1614,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,LogMM16,LogChangeMM1614,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,PremiumPerMemberMonth2016,CostsPerMemberMonth2016,RiskTransfersPerMemberMonth2016,ReinsurancePerMemberMonth2016,RiskCorridorsPerMemberMonth2016,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE,ExitedMarketIn2016,TotalPC_2015_Quintile
13667,HealthPlus of Michigan,MI,1384234.63,-855252.76,25005,6708260,7981593,,268.2767447,319.19988,-34.20326975,55.35831354,,-50.92313537,1,-85.12640512,1,-29.76809158,0,1,0,0,0,0,,2,,0,Health Plus of Michigan,MI,913424.81,-4076070.63,54902,14782117,15350630,,269.2455102,279.600561,-74.24266202,16.63736858,,-10.35505082,2,-84.59771283,1,-67.96034425,0,1,0,0,0,0,,2,,0,HealthPlus Insurance Company,MI,19784.98,-1118038.8,,,,,,,,,,,,,,,,,,,1,0
77894,Kentucky Health Cooperative,KY,58086349.7,-7829059.51,586561,177167712,293489348,71972504.4,302.0448206,500.356055,-13.34739185,99.02865976,122.7025056,-198.3112345,0,-211.6586263,0,-112.6299666,0,1,0,0,0,0,-88.95612069,0,10.07253907,1,Kentucky Health Cooperative,KY,35150774.64,-2353554.57,623708,221493442.3,324284775.7,,355.1236192,519.9304413,-3.773487866,56.35774215,,-164.8068221,0,-168.58031,0,-112.2225678,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,0
67202,"Louisiana Health Cooperative, Inc.",LA,9878052.34,-7456986.26,110861,5190257,56988875.59,10649394,46.81769964,514.0570227,-67.26428825,89.10304201,96.06077881,-467.239323,0,-534.5036113,0,-445.4005693,0,1,0,0,0,0,-438.4428325,0,-349.3397905,0,"Louisiana Health Cooperative, Inc.",LA,6806873.05,-8658833.22,287238,74287655.86,119232310.9,,258.6275349,415.0993632,-30.14515217,23.69767597,,-156.4718284,0,-186.6169806,0,-162.9193046,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,0
20393,McLaren Health Plan,MI,1865110.37,-275686.71,80642,19128950,19770500.93,1113593,237.2082786,245.163822,-3.418649215,23.12827522,13.80909452,-7.955543389,2,-11.3741926,2,11.75408261,1,0,1,0,0,0,2.434901912,2,25.56317713,1,McLaren Health Plan,MI,1279803.45,3123625.29,36196,17867425,17796813.96,,493.629821,491.6790242,86.29752707,35.35759338,,1.950796773,3,88.24832385,4,123.6059172,4,0,0,0,0,1,,2,,0,McLaren Health Plan,MI,,,,,,,,,,,,,,,,,,,,,1,4
60761,Meritus Health Partners,AZ,1958734.84,2073821.34,26839,6768244,14641929,3578984,252.1794404,545.5467417,77.26894966,72.98091732,133.3501248,-293.3673013,0,-216.0983517,0,-143.1174343,0,1,0,0,0,0,-82.74822683,0,-9.767309512,0,Meritus Health Partners,AZ,7175051.81,-48452998.55,525565,110954506,113931264,,211.1147165,216.7786363,-92.19220943,13.65207312,,-5.663919782,2,-97.85612921,0,-84.20405609,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,0
92045,Meritus Mutual Health Partners,AZ,1966321.43,800921.39,3529,1338745,5769734.255,1600832,379.3553415,1634.948783,226.9542052,557.1894106,453.6219892,-1255.593441,0,-1028.639236,0,-471.4498257,0,1,0,0,0,0,-575.0172471,0,-17.8278365,0,Meritus Mutual Health Partners,AZ,3284983.52,-558586.58,37735,11365541,25838238,,301.1936134,684.7287134,-14.80287743,87.054022,,-383.5351,0,-398.3379775,0,-311.2839555,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,0
65907,"Moda Health Plan, Inc.",WA,8479437.45,3727521.87,93203,33616324,42377538,,360.6785618,454.6799781,39.9935825,90.97816004,,-94.00141626,1,-54.00783376,1,36.97032628,2,0,0,1,0,0,,2,,0,"Moda Health Plan, Inc.",WA,15995097.81,6134914.63,204794,78396175,108833405,10065620.11,382.8050382,531.4286796,29.95651547,78.10335171,49.14997563,-148.6236413,0,-118.6671258,0,-40.56377413,1,0,1,0,0,0,-69.51715021,0,8.5862015,0,Moda Health Plan Inc,WA,,,,,,,,,,,,,,,,,,,,,1,1
34996,Nevada Health CO-OP,NV,10078725.11,-3289885.24,157901,49833390.46,62806959.22,10388059,315.5989542,397.7616305,-20.83511339,63.8293938,65.78843073,-82.16267636,1,-102.9977898,0,-39.16839596,0,1,0,0,0,0,-37.20935903,1,26.62003477,1,Nevada Health CO-OP,NV,8846611.34,5244157.68,214706,68155979,113125730,,317.4386324,526.8866729,24.42483061,41.20337271,,-209.4480406,0,-185.02321,0,-143.8198373,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,0
45495,Peach State Health Plan,GA,752278.28,-3689629.38,45349,14938432.09,9247521.498,-675263.7636,329.4103969,203.9189728,-81.36076606,16.58864098,-14.89037826,125.4914241,4,44.13065805,4,60.71929904,3,0,0,0,1,0,29.24027979,3,45.82892078,2,Peach State Health Plan,GA,2158724.63,-13768906.67,223797,67911724.16,43566063.28,-446495.0768,303.4523437,194.6677716,-61.52408955,9.645905128,-1.995089643,108.7845721,4,47.26048254,4,56.90638766,3,0,0,0,1,0,45.26539289,3,54.91129802,2,,,,,,,,,,,,,,,,,,,,,,,1,3
51398,"Preferred Medical Plan, Inc.",FL,19151683.89,-97122695.74,944021,288527289.5,213208157.6,30977906.81,305.636516,225.8510749,-102.8819229,20.28734942,32.81484926,79.78544111,4,-23.09648179,2,-2.809132371,1,0,1,0,0,0,9.718367462,3,30.00571689,2,"Preferred Medical Plan, Inc.",FL,11390404.66,-62496825.44,741265,248150190,203700851,,334.765826,274.801658,-84.3110432,15.36617088,,59.96416801,4,-24.34687519,2,-8.98070431,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,1
86382,Sunshine State Health Plan,FL,0,-198355.63,3460,1302976.93,532646.8603,-467947.2514,376.5829277,153.9441793,-57.32821676,0,-135.2448703,222.6387485,4,165.3105317,4,165.3105317,4,0,0,0,0,1,30.06566136,3,30.06566136,2,Sunshine State Health Plan,FL,1184424.15,-26584661.51,187352,64261869.35,27042932.65,,343.0007118,144.3429088,-141.8968653,6.321918901,,198.657803,4,56.76093765,4,63.08285655,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,3
87226,Superior Health Plan,TX,280267.01,-933830.98,14103,4397780.869,2962415.366,-141809.6744,311.833005,210.0556879,-66.21505921,19.87286464,-10.05528429,101.7773171,4,35.56225789,4,55.43512253,3,0,0,0,1,0,25.50697359,3,45.37983823,2,Superior Health Plan,TX,1216649.13,-5580967.25,102284,29012527.38,23280657.02,,283.6467813,227.6080034,-54.56344345,11.89481375,,56.03877791,4,1.475334461,3,13.37014821,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,2
52899,"UPMC Health Plan, Inc.",PA,2040378.03,2322777.07,25507,10354990,14876225.81,,405.9665974,583.2213043,91.06429882,79.99286588,,-177.2547069,0,-86.19040812,1,-6.197542243,1,0,1,0,0,0,,2,,0,"UPMC Health Plan, Inc.",PA,32889.28,197264.42,2351,1064770.42,1359652.739,,452.9010719,578.3295359,83.90660145,13.98948533,,-125.4284641,0,-41.52186261,1,-27.53237729,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,1,1
53189,WINhealth Partners,WY,13488376.6,-6063477.37,89500,46238921,55870252,4996311,516.6359888,624.2486257,-67.7483505,150.7081184,55.82470391,-107.6126369,1,-175.3609874,0,-24.65286894,0,1,0,0,0,0,-119.5362835,0,31.17183497,2,WINhealth Partners,WY,8575326.66,-2626798.16,96015,51883227,69331174,12736682,540.3658491,722.0869031,-27.35820611,89.31236432,132.6530438,-181.721054,0,-209.0792601,0,-119.7668958,0,1,0,0,0,0,-76.42621632,0,12.886148,1,,,,,,,,,,,,,,,,,,,,,,,1,0
29211,Time Insurance Company,NV,10011393.67,3410103.71,66012,20755690,38993094,,314.4229837,590.6970551,51.65884551,151.6602083,,-276.2740714,0,-224.6152259,0,-72.95501757,0,1,0,0,0,0,,2,,0,Time Insurance Company,NV,13121851.53,9178690.86,122900,49128591,81262351,,399.7444345,661.2070871,74.68422181,106.7685234,,-261.4626526,0,-186.7784308,0,-80.00990732,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
64198,Time Insurance Company,CA,45901082.37,19393416.27,351232,104985608,197653699,,298.9067283,562.7439954,55.21540255,130.6859351,,-263.8372671,0,-208.6218646,0,-77.93592941,0,1,0,0,0,0,,2,,0,Time Insurance Company,CA,65148241.89,63308434.85,720760,278139241,441889313,,385.8971655,613.0880085,87.83566631,90.38825946,,-227.190843,0,-139.3551767,0,-48.96691723,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
80863,Time Insurance Company,AZ,13874351.63,5883719.72,147996,34843805,56760689,,235.437478,383.5285346,39.75593746,93.74815286,,-148.0910565,0,-108.3351191,0,-14.5869662,1,0,1,0,0,0,,2,,0,Time Insurance Company,AZ,12354851.1,11878587.57,137808,40988927,76820522,,297.4350328,557.4460264,86.19664729,89.65264063,,-260.0109936,0,-173.8143463,0,-84.16170563,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
30991,Time Insurance Company,AR,2304205.03,-2043.49,25130,7106472,10477266,,282.7883804,416.9226423,-0.081316753,91.69140589,,-134.1342618,0,-134.2155786,0,-42.5241727,0,1,0,0,0,0,,2,,0,Time Insurance Company,AR,853438.8,-668914.23,15038,5306873,7590690,,352.8975263,504.7672563,-44.48159529,56.75214789,,-151.86973,0,-196.3513253,0,-139.5991774,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
62662,Time Insurance Company,FL,24416837.37,11930582.36,298430,84718475,120565819,,283.8805583,404.0003317,39.97782515,81.81763687,,-120.1197735,0,-80.14194833,1,1.675688537,1,0,1,0,0,0,,2,,0,Time Insurance Company,FL,76121282.95,35074237.06,778753,316317240,490160774,,406.1842972,629.4175098,45.03897521,97.74765933,,-223.2332126,0,-178.1942374,0,-80.44657804,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
39996,Time Insurance Company,SC,3954338.85,2251531.6,60944,16908068,21420145,,277.4361381,351.4725814,36.94427015,64.88479342,,-74.03644329,1,-37.09217314,1,27.79262027,2,0,0,1,0,0,,2,,0,Time Insurance Company,SC,4797608.36,5534568.01,50993,17767630,32877829,,348.4327261,644.7518091,108.5358384,94.0836656,,-296.319083,0,-187.7832446,0,-93.69957896,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
38596,Time Insurance Company,AK,1558728.91,-922848.49,21876,6660334,6996763,,304.4584933,319.8374017,-42.18543107,71.25292147,,-15.37890839,2,-57.56433946,1,13.68858201,1,0,1,0,0,0,,2,,0,Time Insurance Company,AK,1167367.38,-2908793.99,18660,8912183,8302282,,477.6089496,444.9240086,-155.8839223,62.55988103,,32.68494105,3,-123.1989812,0,-60.63910021,0,1,0,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
42260,Time Insurance Company,NH,6063182.46,5242904.85,45329,17603025,24069996,,388.3391427,531.0065521,115.6633689,133.7594577,,-142.6674094,0,-27.00404046,2,106.7554173,4,0,0,0,0,1,,2,,0,Time Insurance Company,NH,4992365.74,6151610.42,25390,14018171,25648645,,552.1138637,1010.186885,242.2847743,196.6272446,,-458.0730209,0,-215.7882466,0,-19.16100197,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
19503,Time Insurance Company,KY,2528454.66,1786736.84,44888,8834919,13511722,,196.8213999,301.0096685,39.80433167,56.32807565,,-104.1882686,1,-64.38393691,1,-8.055861255,1,0,1,0,0,0,,2,,0,Time Insurance Company,KY,1692781.9,1187533.23,35805,8818172,13346144,,246.2832565,372.745259,33.16668705,47.27780757,,-126.4620025,0,-93.29531546,1,-46.01750789,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
91842,Time Insurance Company,IN,15491452.97,8505433.96,176875,51102791,69262776,,288.9203731,391.5916664,48.08725914,87.5841864,,-102.6712933,1,-54.58403415,1,33.00015225,2,0,0,1,0,0,,2,,0,Time Insurance Company,IN,12099166.58,15394607.15,150303,55542965,84176799,,369.5399626,560.0473643,102.4238182,80.49850356,,-190.5074017,0,-88.08358349,1,-7.585079939,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
77144,Time Insurance Company,SD,365627.96,215435.96,8018,3014587,3532897,,375.9774258,440.6207284,26.86903966,45.60089299,,-64.64330257,1,-37.77426291,1,7.826630082,1,0,1,0,0,0,,2,,0,Time Insurance Company,SD,381824.21,-21716.99,5498,2567338,3053213,,466.9585304,555.3315751,-3.949979993,69.4478374,,-88.37304474,1,-92.32302474,1,-22.87518734,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
28020,Time Insurance Company,TX,22207363.63,8299930.29,400601,105435637,127581498,,263.193644,318.475236,20.71869588,55.43511781,,-55.28159191,1,-34.56289602,1,20.87222179,2,0,0,1,0,0,,2,,0,Time Insurance Company,TX,17972249.76,13466856.6,312094,98748890,137450043,,316.4075247,440.4123213,43.1500016,57.58601498,,-124.0047966,1,-80.85479503,1,-23.26878005,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
42277,Time Insurance Company,WA,4376501.63,789160.16,77117,18539402,22075328,,240.4061621,286.2576086,10.23328397,56.75145078,,-45.8514465,2,-35.61816253,1,21.13328825,2,0,0,1,0,0,,2,,0,Time Insurance Company,WA,2762865.63,1137459.68,33244,12030222,16359630,,361.876489,492.1077488,34.21548791,83.10870022,,-130.2312598,0,-96.01577187,1,-12.90707165,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
74571,Time Insurance Company,OR,2747472.78,855887.67,71109,18256208,20481654,,256.7355468,288.0318103,12.03627769,38.63748302,,-31.29626348,2,-19.2599858,2,19.37749722,2,0,0,1,0,0,,2,,0,Time Insurance Company,OR,2406023.93,2081868.31,47345,14552037,20087300,,307.3616433,424.2750026,43.97229507,50.81896568,,-116.9133594,1,-72.94106432,1,-22.12209864,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
20544,Time Insurance Company,GA,8301134.79,4104599.26,165411,39635958,44495926,,239.621053,269.0022187,24.81454837,50.18490179,,-29.3811657,2,-4.566617335,2,45.61828446,3,0,0,0,1,0,,2,,0,Time Insurance Company,GA,12630285.95,10590785.72,176902,59247314,86145427,,334.9160213,486.9669478,59.86809488,71.39707833,,-152.0509265,0,-92.18283162,1,-20.7857533,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
87696,Time Insurance Company,NC,2823899.85,12959.79,93145,20763791,21448918,,222.919008,230.2744968,0.139135649,30.31724569,,-7.355488754,3,-7.216353105,2,23.10089259,2,0,0,1,0,0,,2,,0,Time Insurance Company,NC,2414167.19,-2641746.14,82276,22802565,24135384,,277.147224,293.3465895,-32.10834435,29.3423014,,-16.19936555,2,-48.3077099,1,-18.9654085,1,0,1,0,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
13939,Time Insurance Company,AL,661562.99,-35409.21,11799,3245622,4465455,,275.0760234,378.4604628,-3.001034833,56.06941181,,-103.3844394,1,-106.3854742,0,-50.31606238,0,1,0,0,0,0,,2,,0,Time Insurance Company,AL,452110.79,-223260.2,8015,2778694,2867433,,346.6867124,357.7583281,-27.85529632,56.40808359,,-11.07161572,2,-38.92691204,1,17.48117155,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
39060,Time Insurance Company,CO,16138881.92,9288648.71,251449,67039154,85312278,,266.6113367,339.2826299,36.94048777,64.18352,,-72.67129318,1,-35.73080541,1,28.45271459,2,0,0,1,0,0,,2,,0,Time Insurance Company,CO,5903506.26,6541514.95,135223,44349854,54965967,,327.9756698,406.48386,48.37575671,43.65756018,,-78.50819017,1,-30.13243346,2,13.52512672,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
94073,Time Insurance Company,WI,9155177.35,5745648.38,174728,46309458,55624624,,265.0374182,318.3498008,32.88338664,52.39673865,,-53.31238267,1,-20.42899604,2,31.96774261,2,0,0,1,0,0,,2,,0,Time Insurance Company,WI,3360528.96,2979855.24,120758,35272430,40672616,,292.0918697,336.8109442,24.67625532,27.82862386,,-44.71907451,2,-20.04281919,2,7.785804667,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
19068,Time Insurance Company,PA,4662824.37,1461479.59,98176,23727543,27582910,,241.6837414,280.9536954,14.88632242,47.49454419,,-39.26995396,2,-24.38363154,2,23.11091265,2,0,0,1,0,0,,2,,0,Time Insurance Company,PA,3985277.18,3948940.01,77397,24251992,30705750,,313.3453751,396.7304934,51.02187436,51.49136504,,-83.38511829,1,-32.36324392,2,19.12812112,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
45521,Time Insurance Company,MS,2150624.77,1041309.44,29792,9310169,10012692,,312.5056727,336.0866004,34.95265306,72.18799577,,-23.58092777,2,11.3717253,3,83.55972107,4,0,0,0,0,1,,2,,0,Time Insurance Company,MS,1557641.67,-67176.42,28059,10499567,11707483,,374.1960512,417.2451976,-2.394113119,55.51308564,,-43.04914644,2,-45.44325956,1,10.06982608,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
24867,Time Insurance Company,MT,3474683.03,617238.69,109492,24731561,26212712,,225.8755069,239.4029883,5.637294871,31.73458362,,-13.52748146,2,-7.890186589,2,23.84439703,2,0,0,1,0,0,,2,,0,Time Insurance Company,MT,2894124.53,1231200.88,67694,21696872,24865264,,320.5139599,367.3185807,18.18774012,42.75304355,,-46.80462079,2,-28.61688067,2,14.13616288,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
29176,Time Insurance Company,OK,3742479.01,847618.04,80503,19947901,20888391,,247.790778,259.4734482,10.52902426,46.48868999,,-11.68267021,2,-1.153645951,2,45.33504404,3,0,0,0,1,0,,2,,0,Time Insurance Company,OK,2438106.47,2221935.85,55501,15835716,19997887,,285.3230753,360.3157961,40.03415884,43.92905479,,-74.99272085,1,-34.95856201,2,8.970492784,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
14026,Time Insurance Company,MO,5677768.05,2064658.36,186785,42701638,44326434,,228.6138501,237.3126,11.05366255,30.39734481,,-8.6987499,2,2.354912654,3,32.75225746,2,0,0,1,0,0,,2,,0,Time Insurance Company,MO,3138358.14,3559221.84,134182,36013379,39018665,,268.3920272,290.7891148,26.52533007,23.38881623,,-22.39708754,2,4.128242536,3,27.51705877,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
19524,Time Insurance Company,NE,2775559.37,654497.47,80452,20516492,20058502,,255.0153135,249.3226023,8.135254189,34.49956956,,5.692711182,3,13.82796537,3,48.32753493,3,0,0,0,1,0,,2,,0,Time Insurance Company,NE,4734632.44,6667658.89,80376,29893734,40852504,,371.9236339,508.267443,82.95584366,58.90604708,,-136.3438091,0,-53.38796544,1,5.518081641,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
27439,Time Insurance Company,MN,3434347.41,388993.92,133134,31599168,30816363,,237.3485962,231.4687683,2.921822525,25.79617085,,5.879827843,3,8.801650367,3,34.59782122,2,0,0,1,0,0,,2,,0,Time Insurance Company,MN,3319642.29,1018837.12,87919,26449251,29740330,,300.8365768,338.2696573,11.58836111,37.75796233,,-37.43308045,2,-25.84471934,2,11.91324299,2,0,0,1,0,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
50102,Time Insurance Company,VA,4854252.39,3281469.92,72327,17863786,23497534,,246.9864089,324.8791461,45.36991608,67.11535651,,-77.89273715,1,-32.52282108,1,34.59253543,2,0,0,1,0,0,,2,,0,Time Insurance Company,VA,4361533.95,4298069.65,54075,21007566,27921423,,388.4894313,516.3462413,79.48348867,80.65712344,,-127.85681,0,-48.37332131,1,32.28380213,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
71122,Time Insurance Company,KS,2664586.18,174538.76,52020,13997862,17997167,,269.0861592,345.9663014,3.355224145,51.22234102,,-76.88014225,1,-73.52491811,1,-22.30257709,0,1,0,0,0,0,,2,,0,Time Insurance Company,KS,1368746.67,838285.82,29203,10792425,11634598,,369.5656268,398.404205,28.7054693,46.87007054,,-28.83857823,2,-0.133108927,3,46.73696161,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
97646,Time Insurance Company,NM,205000,219541.22,3770,1211757,1391775,,321.4209549,369.1710875,58.23374536,54.37665782,,-47.75013263,2,10.48361273,3,64.86027056,3,0,0,0,1,0,,2,,0,Time Insurance Company,NM,0,6670.67,2858,933798,838772,,326.7312806,293.4821554,2.33403429,0,,33.24912526,3,35.58315955,4,35.58315955,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
14650,Time Insurance Company,OH,4474174.84,2104210.85,102450,25170821,29893962,,245.6888336,291.7907467,20.53890532,43.67178956,,-46.10191313,2,-25.56300781,2,18.10878175,1,0,1,0,0,0,,2,,0,Time Insurance Company,OH,2839186.95,2988966.3,69063,22893677,24954747,,331.4897557,361.3330872,43.27883671,41.11010165,,-29.84333145,2,13.43550526,3,54.54560691,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
60299,Time Insurance Company,TN,3193778.58,191793.01,87553,22731865,24601539,,259.6354779,280.9902459,2.190593241,36.47823124,,-21.35476797,2,-19.16417473,2,17.31405651,1,0,1,0,0,0,,2,,0,Time Insurance Company,TN,2195845.5,746097.06,59553,21297500,20491491,,357.6226219,344.0883079,12.52828674,36.87212231,,13.53431397,3,26.06260071,3,62.93472302,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
44526,Time Insurance Company,UT,169562.38,105136.13,17950,3083177,3013031,,171.7647354,167.8568802,5.857166017,9.446372145,,3.907855153,3,9.76502117,3,19.21139331,2,0,0,1,0,0,,2,,0,Time Insurance Company,UT,157807.06,214883.2,11169,2375538,2326739,,212.6903035,208.3211568,19.2392515,14.12902319,,4.369146745,3,23.60839825,3,37.73742143,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
89029,Time Insurance Company,MI,2196259.12,688700.17,130130,25848787,24230833,,198.6381849,186.2048183,5.292401214,16.8774235,,12.43336663,3,17.72576785,3,34.60319135,2,0,0,1,0,0,,2,,0,Time Insurance Company,MI,2392980.67,1364106.91,105644,25854093,24852227,,244.7284559,235.2450399,12.91229895,22.65136373,,9.483416001,3,22.39571495,3,45.04707868,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
31434,Time Insurance Company,LA,1428188.05,323444.34,26302,8515155,7871239,,323.7455327,299.2638963,12.29732872,54.29959889,,24.48163638,3,36.7789651,4,91.07856399,4,0,0,0,0,1,,2,,0,Time Insurance Company,LA,1118095.05,-317760.3,20764,8172343,7963945,,393.5823059,383.5458004,-15.3034242,53.84776777,,10.03650549,3,-5.266918705,2,48.58084907,3,0,0,0,1,0,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
29941,Time Insurance Company,WY,5301137.18,36704.98,58833,18222132,23249945,,309.7263781,395.1854401,0.623884215,90.10482518,,-85.45906209,1,-84.83517788,1,5.269647307,1,0,1,0,0,0,,2,,0,Time Insurance Company,WY,1888415.67,1254913.51,24048,11843016,12790612,,492.4740519,531.8784098,52.18369553,78.52693239,,-39.40435795,2,12.77933757,3,91.30626996,4,0,0,0,0,1,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
97889,Time Insurance Company,DE,512544.5,53220.61,6861,1533482,1673209,,223.5070689,243.8724676,7.75697566,74.70405189,,-20.36539863,2,-12.60842297,2,62.09562892,3,0,0,0,1,0,,2,,0,Time Insurance Company,DE,101901.86,40682.47,2948,986662,772875,,334.6886024,262.1692673,13.80002374,34.56643826,,72.51933514,4,86.31935889,4,120.8857972,4,0,0,0,0,1,,2,,0,,,,,,,,,,,,,,,,,,,,,,,,
